,Proto-Germanic Root,Danish Word,English Word,Proto-Germanic URL,Danish URL,English URL
721,*wadjōną,vædde,wed,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wadj%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/v%C3%A6dde,https://en.wiktionary.org/wiki/wed
722,*weþruz,vædder,wether,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/we%C3%BEruz,https://en.wiktionary.org/wiki/v%C3%A6dder,https://en.wiktionary.org/wiki/wether
723,*wahtwō,vægter,wait,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahtw%C5%8D,https://en.wiktionary.org/wiki/v%C3%A6gter,https://en.wiktionary.org/wiki/wait
724,*wahstuz,vækst,waist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wahstuz,https://en.wiktionary.org/wiki/v%C3%A6kst,https://en.wiktionary.org/wiki/waist
725,*wanjaną,vænne,wean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wanjan%C4%85,https://en.wiktionary.org/wiki/v%C3%A6nne,https://en.wiktionary.org/wiki/wean
726,*werþaz,værd,worth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wer%C3%BEaz,https://en.wiktionary.org/wiki/v%C3%A6rd,https://en.wiktionary.org/wiki/worth
727,*wirsizô,værre,worse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wirsiz%C3%B4,https://en.wiktionary.org/wiki/v%C3%A6rre,https://en.wiktionary.org/wiki/worse
728,*wihtiz,vætte,weight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wihtiz,https://en.wiktionary.org/wiki/v%C3%A6tte,https://en.wiktionary.org/wiki/weight
729,*wabją,væv,web,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wabj%C4%85,https://en.wiktionary.org/wiki/v%C3%A6v,https://en.wiktionary.org/wiki/web
730,*wabją,væv,Web,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wabj%C4%85,https://en.wiktionary.org/wiki/v%C3%A6v,https://en.wiktionary.org/wiki/Web
731,*webaną,væve,weave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/weban%C4%85,https://en.wiktionary.org/wiki/v%C3%A6ve,https://en.wiktionary.org/wiki/weave
732,*webaną,væve,woof,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/weban%C4%85,https://en.wiktionary.org/wiki/v%C3%A6ve,https://en.wiktionary.org/wiki/woof
733,*ūt,ytre,out,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C5%ABt,https://en.wiktionary.org/wiki/ytre,https://en.wiktionary.org/wiki/out
734,*ūt,ytre,utmost,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C5%ABt,https://en.wiktionary.org/wiki/ytre,https://en.wiktionary.org/wiki/utmost
735,*ahwō,å,ea,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ahw%C5%8D,https://en.wiktionary.org/wiki/%C3%A5,https://en.wiktionary.org/wiki/ea
736,*ahwō,å,eau,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ahw%C5%8D,https://en.wiktionary.org/wiki/%C3%A5,https://en.wiktionary.org/wiki/eau
737,*ahwō,å,Eau,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ahw%C5%8D,https://en.wiktionary.org/wiki/%C3%A5,https://en.wiktionary.org/wiki/Eau
738,*ahwō,å,Vltava,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ahw%C5%8D,https://en.wiktionary.org/wiki/%C3%A5,https://en.wiktionary.org/wiki/Vltava
739,*ahwō,å,yeo,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ahw%C5%8D,https://en.wiktionary.org/wiki/%C3%A5,https://en.wiktionary.org/wiki/yeo
740,*upanaz,åben,open,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/upanaz,https://en.wiktionary.org/wiki/%C3%A5ben,https://en.wiktionary.org/wiki/open
741,*juką,åg,yoke,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/juk%C4%85,https://en.wiktionary.org/wiki/%C3%A5g,https://en.wiktionary.org/wiki/yoke
742,*anadô,ånd,onde,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/anad%C3%B4,https://en.wiktionary.org/wiki/%C3%A5nd,https://en.wiktionary.org/wiki/onde
743,*jērą,år,year,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/j%C4%93r%C4%85,https://en.wiktionary.org/wiki/%C3%A5r,https://en.wiktionary.org/wiki/year
744,*uz-,årsag,a-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/a-
745,*uz-,årsag,abite,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/abite
746,*uz-,årsag,abraid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/abraid
747,*uz-,årsag,ago,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/ago
748,*uz-,årsag,empty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/empty
749,*uz-,årsag,oakum,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/oakum
750,*uz-,årsag,or-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/%C3%A5rsag,https://en.wiktionary.org/wiki/or-
751,*etaną,æde,eat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/etan%C4%85,https://en.wiktionary.org/wiki/%C3%A6de,https://en.wiktionary.org/wiki/eat
752,*ajją,æg,egg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ajj%C4%85,https://en.wiktionary.org/wiki/%C3%A6g,https://en.wiktionary.org/wiki/egg
753,*ajją,æg,ey,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ajj%C4%85,https://en.wiktionary.org/wiki/%C3%A6g,https://en.wiktionary.org/wiki/ey
754,*aihtiz,æt,aught,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aihtiz,https://en.wiktionary.org/wiki/%C3%A6t,https://en.wiktionary.org/wiki/aught
755,*aihtiz,æt,ight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aihtiz,https://en.wiktionary.org/wiki/%C3%A6t,https://en.wiktionary.org/wiki/ight
756,*atjaną,ætse,etch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/atjan%C4%85,https://en.wiktionary.org/wiki/%C3%A6tse,https://en.wiktionary.org/wiki/etch
757,*augô,øje,eye,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aug%C3%B4,https://en.wiktionary.org/wiki/%C3%B8je,https://en.wiktionary.org/wiki/eye
758,*alu,øl,ale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/alu,https://en.wiktionary.org/wiki/%C3%B8l,https://en.wiktionary.org/wiki/ale
759,*arô,ørn,Arnold,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ar%C3%B4,https://en.wiktionary.org/wiki/%C3%B8rn,https://en.wiktionary.org/wiki/Arnold
760,*arô,ørn,erne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ar%C3%B4,https://en.wiktionary.org/wiki/%C3%B8rn,https://en.wiktionary.org/wiki/erne
761,*austrą,øst,east,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/austr%C4%85,https://en.wiktionary.org/wiki/%C3%B8st,https://en.wiktionary.org/wiki/east
762,*austrą,øst,Ostrogoth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/austr%C4%85,https://en.wiktionary.org/wiki/%C3%B8st,https://en.wiktionary.org/wiki/Ostrogoth
