,Proto-Germanic Root,English Word,German Word,Proto-Germanic URL,English URL,German URL
439,*furibeudaną,forbid,verbieten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furibeudan%C4%85,https://en.wiktionary.org/wiki/forbid,https://en.wiktionary.org/wiki/verbieten
440,*furduz,ford,Furt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furduz,https://en.wiktionary.org/wiki/ford,https://en.wiktionary.org/wiki/Furt
441,*fragebaną,forgive,vergeben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frageban%C4%85,https://en.wiktionary.org/wiki/forgive,https://en.wiktionary.org/wiki/vergeben
442,*furþa-,forth,fort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/forth,https://en.wiktionary.org/wiki/fort
443,*furþa-,forth-,fort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/forth-,https://en.wiktionary.org/wiki/fort
444,*furþa-,forthbring,fort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/forthbring,https://en.wiktionary.org/wiki/fort
445,*furþa-,forthcome,fort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/forthcome,https://en.wiktionary.org/wiki/fort
446,*furþa-,forthgo,fort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/forthgo,https://en.wiktionary.org/wiki/fort
447,*furþa-,forthward,fort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fur%C3%BEa-,https://en.wiktionary.org/wiki/forthward,https://en.wiktionary.org/wiki/fort
448,*fōdrą,fother,Fourier,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fother,https://en.wiktionary.org/wiki/Fourier
449,*fōdrą,fother,Furier,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fother,https://en.wiktionary.org/wiki/Furier
450,*fōdrą,fother,Futter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fother,https://en.wiktionary.org/wiki/Futter
451,*fōdrą,fother,füttern,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fother,https://en.wiktionary.org/wiki/f%C3%BCttern
452,*fedwōr,four,vier,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fedw%C5%8Dr,https://en.wiktionary.org/wiki/four,https://en.wiktionary.org/wiki/vier
453,*fedurtehun,fourteen,vierzehn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fedurtehun,https://en.wiktionary.org/wiki/fourteen,https://en.wiktionary.org/wiki/vierzehn
454,*fedurþô,fourth,vierte,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fedur%C3%BE%C3%B4,https://en.wiktionary.org/wiki/fourth,https://en.wiktionary.org/wiki/vierte
455,*fuglaz,fowl,vögeln,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fuglaz,https://en.wiktionary.org/wiki/fowl,https://en.wiktionary.org/wiki/v%C3%B6geln
456,*frekaz,freak,frech,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frekaz,https://en.wiktionary.org/wiki/freak,https://en.wiktionary.org/wiki/frech
457,*frijaz,free,frei,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frijaz,https://en.wiktionary.org/wiki/free,https://en.wiktionary.org/wiki/frei
458,*freusaną,freeze,frieren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/freusan%C4%85,https://en.wiktionary.org/wiki/freeze,https://en.wiktionary.org/wiki/frieren
459,*framaþiz,fremd,fremd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frama%C3%BEiz,https://en.wiktionary.org/wiki/fremd,https://en.wiktionary.org/wiki/fremd
460,*friskaz,fresco,frisch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/friskaz,https://en.wiktionary.org/wiki/fresco,https://en.wiktionary.org/wiki/frisch
461,*friskaz,fresh,frisch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/friskaz,https://en.wiktionary.org/wiki/fresh,https://en.wiktionary.org/wiki/frisch
462,*fraetaną,fress,fressen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fraetan%C4%85,https://en.wiktionary.org/wiki/fress,https://en.wiktionary.org/wiki/fressen
463,*Frijjōz dagaz,Friday,Freitag,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Frijj%C5%8Dz_dagaz,https://en.wiktionary.org/wiki/Friday,https://en.wiktionary.org/wiki/Freitag
464,*frijōndlīkaz,friendly,freundlich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frij%C5%8Dndl%C4%ABkaz,https://en.wiktionary.org/wiki/friendly,https://en.wiktionary.org/wiki/freundlich
465,*fristiz,frist,Frist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fristiz,https://en.wiktionary.org/wiki/frist,https://en.wiktionary.org/wiki/Frist
466,*friþuz,frith,Friede,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fri%C3%BEuz,https://en.wiktionary.org/wiki/frith,https://en.wiktionary.org/wiki/Friede
467,*friþuz,frith,Frieden,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fri%C3%BEuz,https://en.wiktionary.org/wiki/frith,https://en.wiktionary.org/wiki/Frieden
468,*fruskaz,frosh,Frosch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fruskaz,https://en.wiktionary.org/wiki/frosh,https://en.wiktionary.org/wiki/Frosch
469,*fruskaz,frosk,Frosch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fruskaz,https://en.wiktionary.org/wiki/frosk,https://en.wiktionary.org/wiki/Frosch
470,*frustaz,frost,Frost,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/frustaz,https://en.wiktionary.org/wiki/frost,https://en.wiktionary.org/wiki/Frost
471,*funkô,funk,Funke,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/funk%C3%B4,https://en.wiktionary.org/wiki/funk,https://en.wiktionary.org/wiki/Funke
472,*fōdrą,fur,Fourier,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fur,https://en.wiktionary.org/wiki/Fourier
473,*fōdrą,fur,Furier,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fur,https://en.wiktionary.org/wiki/Furier
474,*fōdrą,fur,Futter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fur,https://en.wiktionary.org/wiki/Futter
475,*fōdrą,fur,füttern,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Ddr%C4%85,https://en.wiktionary.org/wiki/fur,https://en.wiktionary.org/wiki/f%C3%BCttern
476,*fōrijaną,fure,führen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/f%C5%8Drijan%C4%85,https://en.wiktionary.org/wiki/fure,https://en.wiktionary.org/wiki/f%C3%BChren
477,*furhs,furrow,Furche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/furhs,https://en.wiktionary.org/wiki/furrow,https://en.wiktionary.org/wiki/Furche
478,*gazdaz,gad,Gerte,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gazdaz,https://en.wiktionary.org/wiki/gad,https://en.wiktionary.org/wiki/Gerte
479,*gatwǭ,gait,Gasse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gatw%C7%AD,https://en.wiktionary.org/wiki/gait,https://en.wiktionary.org/wiki/Gasse
480,*gallǭ,gall,Galle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gall%C7%AD,https://en.wiktionary.org/wiki/gall,https://en.wiktionary.org/wiki/Galle
481,*wambō,gambeson,Wamme,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/gambeson,https://en.wiktionary.org/wiki/Wamme
482,*wambō,gambeson,Wampe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/gambeson,https://en.wiktionary.org/wiki/Wampe
483,*wambō,gambeson,Wams,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/gambeson,https://en.wiktionary.org/wiki/Wams
484,*wambō,gambison,Wamme,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/gambison,https://en.wiktionary.org/wiki/Wamme
485,*wambō,gambison,Wampe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/gambison,https://en.wiktionary.org/wiki/Wampe
486,*wambō,gambison,Wams,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wamb%C5%8D,https://en.wiktionary.org/wiki/gambison,https://en.wiktionary.org/wiki/Wams
487,*gaizaz,gar,Ger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gaizaz,https://en.wiktionary.org/wiki/gar,https://en.wiktionary.org/wiki/Ger
488,*warjaną,garage,gewähren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warjan%C4%85,https://en.wiktionary.org/wiki/garage,https://en.wiktionary.org/wiki/gew%C3%A4hren
489,*warjaną,garage,wehren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warjan%C4%85,https://en.wiktionary.org/wiki/garage,https://en.wiktionary.org/wiki/wehren
490,*garwijaną,garb,gerben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/garwijan%C4%85,https://en.wiktionary.org/wiki/garb,https://en.wiktionary.org/wiki/gerben
491,*walhaz,Gaul,Wallach,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/walhaz,https://en.wiktionary.org/wiki/Gaul,https://en.wiktionary.org/wiki/Wallach
492,*ganhuz,gay,jäh,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ganhuz,https://en.wiktionary.org/wiki/gay,https://en.wiktionary.org/wiki/j%C3%A4h
493,*ga-,gebur,ge-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ga-,https://en.wiktionary.org/wiki/gebur,https://en.wiktionary.org/wiki/ge-
494,*ga-,gebur,Geduld,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ga-,https://en.wiktionary.org/wiki/gebur,https://en.wiktionary.org/wiki/Geduld
495,*stuppōną,gelbstoff,staffieren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/gelbstoff,https://en.wiktionary.org/wiki/staffieren
496,*stuppōną,gelbstoff,Stoff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/gelbstoff,https://en.wiktionary.org/wiki/Stoff
497,*geldą,geld,Geld,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/geld%C4%85,https://en.wiktionary.org/wiki/geld,https://en.wiktionary.org/wiki/Geld
498,*geldą,gelt,Geld,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/geld%C4%85,https://en.wiktionary.org/wiki/gelt,https://en.wiktionary.org/wiki/Geld
499,*kunją,Genevieve,Genoveva,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunj%C4%85,https://en.wiktionary.org/wiki/Genevieve,https://en.wiktionary.org/wiki/Genoveva
500,*friþuz,Geoffrey,Friede,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fri%C3%BEuz,https://en.wiktionary.org/wiki/Geoffrey,https://en.wiktionary.org/wiki/Friede
501,*friþuz,Geoffrey,Frieden,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/fri%C3%BEuz,https://en.wiktionary.org/wiki/Geoffrey,https://en.wiktionary.org/wiki/Frieden
502,*gaizaz,Gerald,Ger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gaizaz,https://en.wiktionary.org/wiki/Gerald,https://en.wiktionary.org/wiki/Ger
503,*gaizaz,Gertrude,Ger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gaizaz,https://en.wiktionary.org/wiki/Gertrude,https://en.wiktionary.org/wiki/Ger
504,*gaizaz,Gervase,Ger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gaizaz,https://en.wiktionary.org/wiki/Gervase,https://en.wiktionary.org/wiki/Ger
505,*gaistaz,ghost,Geist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gaistaz,https://en.wiktionary.org/wiki/ghost,https://en.wiktionary.org/wiki/Geist
506,*gulþīnaz,gilden,golden,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gul%C3%BE%C4%ABnaz,https://en.wiktionary.org/wiki/gilden,https://en.wiktionary.org/wiki/golden
507,*biginnaną,gin,beginnen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/biginnan%C4%85,https://en.wiktionary.org/wiki/gin,https://en.wiktionary.org/wiki/beginnen
508,*gurdilaz,girdle,Gürtel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gurdilaz,https://en.wiktionary.org/wiki/girdle,https://en.wiktionary.org/wiki/G%C3%BCrtel
509,*gebaną,give,geben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/geban%C4%85,https://en.wiktionary.org/wiki/give,https://en.wiktionary.org/wiki/geben
510,*gladaz,glad,glatt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gladaz,https://en.wiktionary.org/wiki/glad,https://en.wiktionary.org/wiki/glatt
511,*glasą,glass,Glas,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/glas%C4%85,https://en.wiktionary.org/wiki/glass,https://en.wiktionary.org/wiki/Glas
512,*glasą,glaze,Glas,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/glas%C4%85,https://en.wiktionary.org/wiki/glaze,https://en.wiktionary.org/wiki/Glas
513,*glōdiz,gleed,Glut,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gl%C5%8Ddiz,https://en.wiktionary.org/wiki/gleed,https://en.wiktionary.org/wiki/Glut
514,*gnaganą,gnag,nagen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gnagan%C4%85,https://en.wiktionary.org/wiki/gnag,https://en.wiktionary.org/wiki/nagen
515,*gnaganą,gnaw,nagen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gnagan%C4%85,https://en.wiktionary.org/wiki/gnaw,https://en.wiktionary.org/wiki/nagen
516,*gāną,go,gehen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/g%C4%81n%C4%85,https://en.wiktionary.org/wiki/go,https://en.wiktionary.org/wiki/gehen
517,*gudą,god,Gott,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gud%C4%85,https://en.wiktionary.org/wiki/god,https://en.wiktionary.org/wiki/Gott
518,*gulþą,gold,Gold,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gul%C3%BE%C4%85,https://en.wiktionary.org/wiki/gold,https://en.wiktionary.org/wiki/Gold
519,*gulþīnaz,golden,golden,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gul%C3%BE%C4%ABnaz,https://en.wiktionary.org/wiki/golden,https://en.wiktionary.org/wiki/golden
520,*gāną,gon,gehen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/g%C4%81n%C4%85,https://en.wiktionary.org/wiki/gon,https://en.wiktionary.org/wiki/gehen
521,*gōdaz,good,gut,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/g%C5%8Ddaz,https://en.wiktionary.org/wiki/good,https://en.wiktionary.org/wiki/gut
522,*gans,goose,Gans,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gans,https://en.wiktionary.org/wiki/goose,https://en.wiktionary.org/wiki/Gans
523,*gutô,Goth,Gote,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gut%C3%B4,https://en.wiktionary.org/wiki/Goth,https://en.wiktionary.org/wiki/Gote
524,*gramô,grame,Gram,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gram%C3%B4,https://en.wiktionary.org/wiki/grame,https://en.wiktionary.org/wiki/Gram
525,*krattōną,grate,kratzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kratt%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/grate,https://en.wiktionary.org/wiki/kratzen
526,*grabą,grave,Grab,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/grab%C4%85,https://en.wiktionary.org/wiki/grave,https://en.wiktionary.org/wiki/Grab
527,*grōniz,green,grün,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gr%C5%8Dniz,https://en.wiktionary.org/wiki/green,https://en.wiktionary.org/wiki/gr%C3%BCn
528,*grōtijaną,greet,grüßen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gr%C5%8Dtijan%C4%85,https://en.wiktionary.org/wiki/greet,https://en.wiktionary.org/wiki/gr%C3%BC%C3%9Fen
529,*grimmaz,grim,Grimm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/grimmaz,https://en.wiktionary.org/wiki/grim,https://en.wiktionary.org/wiki/Grimm
530,*grīmô,grimace,Grimasse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gr%C4%ABm%C3%B4,https://en.wiktionary.org/wiki/grimace,https://en.wiktionary.org/wiki/Grimasse
531,*grīmô,grime,Grimasse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gr%C4%ABm%C3%B4,https://en.wiktionary.org/wiki/grime,https://en.wiktionary.org/wiki/Grimasse
532,*grīpaną,gripe,greifen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gr%C4%ABpan%C4%85,https://en.wiktionary.org/wiki/gripe,https://en.wiktionary.org/wiki/greifen
533,*grīpaną,grippe,greifen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gr%C4%ABpan%C4%85,https://en.wiktionary.org/wiki/grippe,https://en.wiktionary.org/wiki/greifen
534,*grunduz,groin,Grund,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/grunduz,https://en.wiktionary.org/wiki/groin,https://en.wiktionary.org/wiki/Grund
535,*grunduz,ground,Grund,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/grunduz,https://en.wiktionary.org/wiki/ground,https://en.wiktionary.org/wiki/Grund
536,*gruljaną,growl,grollen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gruljan%C4%85,https://en.wiktionary.org/wiki/growl,https://en.wiktionary.org/wiki/grollen
537,*grunnatjaną,grunt,grunzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/grunnatjan%C4%85,https://en.wiktionary.org/wiki/grunt,https://en.wiktionary.org/wiki/grunzen
538,*warjaną,guaranty,gewähren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warjan%C4%85,https://en.wiktionary.org/wiki/guaranty,https://en.wiktionary.org/wiki/gew%C3%A4hren
539,*warjaną,guaranty,wehren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warjan%C4%85,https://en.wiktionary.org/wiki/guaranty,https://en.wiktionary.org/wiki/wehren
540,*wardāną,guard,warten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ward%C4%81n%C4%85,https://en.wiktionary.org/wiki/guard,https://en.wiktionary.org/wiki/warten
541,*warjaną,guarish,gewähren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warjan%C4%85,https://en.wiktionary.org/wiki/guarish,https://en.wiktionary.org/wiki/gew%C3%A4hren
542,*warjaną,guarish,wehren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/warjan%C4%85,https://en.wiktionary.org/wiki/guarish,https://en.wiktionary.org/wiki/wehren
543,*wimpilaz,guimpe,Wimpel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wimpilaz,https://en.wiktionary.org/wiki/guimpe,https://en.wiktionary.org/wiki/Wimpel
544,*Gunþiharjaz,Gunter,Gunther,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Gun%C3%BEiharjaz,https://en.wiktionary.org/wiki/Gunter,https://en.wiktionary.org/wiki/Gunther
545,*Gunþiharjaz,Gunter,Günther,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Gun%C3%BEiharjaz,https://en.wiktionary.org/wiki/Gunter,https://en.wiktionary.org/wiki/G%C3%BCnther
546,*haftiją,haft,Heft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/haftij%C4%85,https://en.wiktionary.org/wiki/haft,https://en.wiktionary.org/wiki/Heft
547,*haglaz,hail,Hagel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/haglaz,https://en.wiktionary.org/wiki/hail,https://en.wiktionary.org/wiki/Hagel
548,*hērą,hair,Haar,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/h%C4%93r%C4%85,https://en.wiktionary.org/wiki/hair,https://en.wiktionary.org/wiki/Haar
549,*haimaz,hamlet,Heim,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/haimaz,https://en.wiktionary.org/wiki/hamlet,https://en.wiktionary.org/wiki/Heim
550,*haimaz,hamlet,Heimat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/haimaz,https://en.wiktionary.org/wiki/hamlet,https://en.wiktionary.org/wiki/Heimat
551,*hamaraz,hammer,Hammer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hamaraz,https://en.wiktionary.org/wiki/hammer,https://en.wiktionary.org/wiki/Hammer
552,*haimaz,Hammond,Heim,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/haimaz,https://en.wiktionary.org/wiki/Hammond,https://en.wiktionary.org/wiki/Heim
553,*haimaz,Hammond,Heimat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/haimaz,https://en.wiktionary.org/wiki/Hammond,https://en.wiktionary.org/wiki/Heimat
554,*hnappaz,hamper,Napf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hnappaz,https://en.wiktionary.org/wiki/hamper,https://en.wiktionary.org/wiki/Napf
